drugbank_id,smiles
DB00841,CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1
DB01366,CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1
DB13139,CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1
DB09220,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1
DB01119,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2
DB00221,CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1
DB00590,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1
DB00695,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O
DB01408,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C
DB00489,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
DB01580,CC(C)NCC(O)COC1=CC=CC=C1OCC=C
DB00521,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2
DB06712,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N
DB06204,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1
DB01209,[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N
DB01452,[H][C@@]12OC3=C(OC(C)=O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2OC(C)=O
DB01551,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O
DB00318,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB00296,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
DB00575,ClC1=CC=CC(Cl)=C1NC1=NCCN1
DB01433,CCC(OC(C)=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB11609,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB00887,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O
DB00808,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O
DB01169,O=[As]O[As]=O
DB00880,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1
DB00774,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F
DB00232,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
DB00524,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O
DB00393,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
DB09236,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1\C=C\C(=O)OC(C)(C)C)C(=O)OCC
DB00528,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1
DB09242,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1
DB00325,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
DB00742,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB00883,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O
DB00722,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
DB00350,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
DB00384,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1
DB01143,NCCCNCCSP(O)(O)=O
DB00925,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1
DB00700,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC
DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12
DB00492,CCC(=O)O[C@@H](O[P@](=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C
DB00790,[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O
DB00435,[N]=O
DB00178,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC
DB00867,C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1
DB01407,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1
DB01291,CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1
DB01102,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1
DB00780,NNCCC1=CC=CC=C1
DB00598,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1
DB00612,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1
DB00373,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1
DB00681,[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2
DB00611,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1
DB01189,FC(F)OC(F)C(F)(F)F
DB01466,[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB01002,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
DB00633,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1
DB00436,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F
DB00449,CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1
DB04948,CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1
DB09026,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1
DB00797,C(C1=NCCN1)C1=CC=CC=C1
DB00692,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1
DB00899,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC
DB00310,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12
DB09235,CC1=C(C(C2=CC=CC(=C2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(CC1=CC=CC=C1)C1=CC=CC=C1
DB00727,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
DB00703,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O
DB00594,NC(N)=NC(=O)C1=C(N)N=C(N)C(Cl)=N1
DB00413,CCCN[C@H]1CCC2=C(C1)SC(N)=N2
DB08807,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1
DB09241,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1
DB00280,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C
DB01043,CC12CC3CC(C)(C1)CC(N)(C3)C2
DB00850,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
DB00433,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
DB01267,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1
DB01018,NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl
DB01615,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O)N(C)C
DB01614,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O
DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
DB01057,CCOP(=O)(OCC)SCC[N+](C)(C)C
DB00772,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
DB00545,CN(C)C(=O)OC1=C[N+](C)=CC=C1
DB00677,CC(C)OP(F)(=O)OC(C)C
DB00944,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
DB06694,CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C
DB06707,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1
DB00865,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1
DB00935,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
DB00852,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1
DB00613,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1
DB01608,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1
DB01622,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
DB01246,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12
DB00866,CC(C)NCC(O)COC1=CC=CC=C1CC=C
DB00805,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1
DB00496,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1
DB01199,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CCN1C)C2=C6)=C(O)C=C5)=CC(OC)=C4O)C=C3
DB01171,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
DB01012,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
DB04871,C[C@H]1CNCCC2=CC=C(Cl)C=C12
DB06708,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1
DB06603,[H]\C(=C(\[H])C1=CC=C(CNCCC2=C(C)NC3=CC=CC=C23)C=C1)C(O)=NO
DB09039,[H][C@](CN1CCCC1)(N=C(O)CCCCCCC)[C@]([H])(O)C1=CC2=C(OCCO2)C=C1
DB00857,CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12
DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1
DB00907,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C
DB01122,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl
DB00981,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
DB01010,CC[N+](C)(C)C1=CC(O)=CC=C1
DB00629,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl
DB01611,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1
DB00212,[H][C@@](CC1=CC=CC=C1)(CS(=O)(=O)C(C)(C)C)C(O)=N[C@@]([H])(CC1=CN=CN1)C(O)=N[C@@]([H])(CC1CCCCC1)[C@@]([H])(O)[C@@]([H])(O)C1CC1
DB00680,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1
DB00606,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2
DB00226,NC(N)=NCC1COC2(CCCCC2)O1
DB04840,NC(=N)N1CCC2=CC=CC=C2C1
DB00654,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1
DB00287,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F
DB00483,[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC
DB00349,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O
DB01075,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
DB00745,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DB00843,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1
DB06711,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12
DB01158,CC[N+](C)(C)CC1=CC=CC=C1Br
DB08895,[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N
DB08877,N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1
DB01392,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
DB00933,CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O
DB01577,CN[C@@H](C)CC1=CC=CC=C1
DB01395,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21
DB01359,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1
DB01090,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
DB01193,CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1
DB01214,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
DB01210,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O
DB01021,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl
DB00968,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O
DB00964,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1
DB01144,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O
DB01275,NNC1=NN=CC2=CC=CC=C12
DB01348,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2
DB00905,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1
DB06148,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21
DB00209,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1
DB01062,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DB01131,CC(C)\N=C(/N)N=C(N)NC1=CC=C(Cl)C=C1
DB00997,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
DB01177,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O
DB01191,CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F
DB01007,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1
DB00835,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1
DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1
DB00427,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1
DB06589,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1
DB01195,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1
DB00757,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2
DB01074,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
DB01218,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F
DB01206,ClCCN(N=O)C(=O)NC1CCCCC1
DB01005,NC(=O)NO
DB00570,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
DB01576,C[C@H](N)CC1=CC=CC=C1
DB00191,CC(C)(N)CC1=CC=CC=C1
DB01093,CS(C)=O
DB05381,NCCC1=CNC=N1
DB00627,OC(=O)C1=CN=CC=C1
DB06691,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1
DB00792,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1
DB09396,O.OS(=O)(=O)C1=CC2=CC=CC=C2C=C1.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1
DB06819,OC(=O)CCCC1=CC=CC=C1
DB06217,COC1=C(OC)C=C(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)C=C1
DB11994,CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O
DB01426,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)C5=CC=CC=C5[C@]44C[C@@H](C2[C@H]4O)N3[C@@H]1O
DB06800,C[N@+]1(CC2CC2)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35
DB04861,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2
DB00960,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
DB01203,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2
DB06697,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4
DB01324,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
DB01340,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O
DB01020,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O
DB00876,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O
DB01612,CCCCCON=O
DB01197,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O
DB01113,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
DB00869,CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
DB01170,NC(N)=NCCN1CCCCCCC1
DB01295,COC1=C(OC)C=C(CCNCC(O)COC2=CC=CC(C)=C2)C=C1
DB01297,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
DB00657,CNC1(C)C2CCC(C2)C1(C)C
DB00999,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
DB00915,NC12CC3CC(CC(C3)C1)C2
DB06699,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
DB09078,COC1=C(C=C2C(OC3=CC(Cl)=C(NC(O)=NC4CC4)C=C3)=CC=NC2=C1)C(O)=N
DB00308,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
DB00388,CNC[C@H](O)C1=CC(O)=CC=C1
DB09042,CN1N=NC(=N1)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](COP(O)(O)=O)OC1=O
DB00830,CC1NCCOC1C1=CC=CC=C1
DB00988,NCCC1=CC(O)=C(O)C=C1
DB08808,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1
DB00366,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
DB01028,COC(F)(F)C(Cl)Cl
DB01463,CCNC1C2CCC(C2)C1C1=CC=CC=C1
DB00892,CCCCOC1=C(N)C=CC(=C1)C(=O)OCCN(CC)CC
DB00404,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
DB00409,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
DB00408,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
DB00801,FC(F)(F)CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1
DB00527,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
DB00897,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
DB00237,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
DB01353,CCCCC1(CC)C(=O)NC(=O)NC1=O
DB00231,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1
DB01161,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1
DB01544,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F
DB00750,CCCNC(C)C(=O)NC1=CC=CC=C1C
DB01224,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12
DB01221,CNC1(CCCCC1=O)C1=CC=CC=C1Cl
DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
DB00189,[H]C(Cl)=CC(O)(CC)C#C
DB00186,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2
DB00298,CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1
DB00842,OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
DB08815,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC2=CC=CC=C12
DB00391,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
DB00962,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
DB00228,FC(F)OC(F)(F)C(F)Cl
DB01162,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1
DB04920,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC
DB08941,C[C@H](COC1=CC=CC=C1)N[C@H](C)[C@@H](O)C1=CC=C(O)C=C1
DB06292,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1
DB06826,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
DB00601,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1
DB01365,CNC(C)(C)CC1=CC=CC=C1
DB00723,COC1=CC(C(O)C(C)N)=C(OC)C=C1
DB01364,CN[C@@H](C)[C@H](O)C1=CC=CC=C1
DB02638,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
DB06698,CNCCC1=CC=CC=N1
DB00184,CN1CCC[C@H]1C1=CN=CC=C1
DB00720,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O
DB00445,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
DB00385,[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)COC(=O)CCCC)O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1
DB01172,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
DB01082,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O
DB00479,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
DB06810,CO[C@@H]([C@@H]1CC2=CC3=CC(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)=C(C)C(O)=C3C(O)=C2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O
DB00798,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
